Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
9f1f3174545fa0c45458255d445f500c	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales			
c2e8a3e8c00a0e5d2ab12fe3e9fb05b9	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia				
ab41a5f2632cf3f8982578b20fbbfe8c	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__Saccharimonadales	 g__Saccharimonadales	 s__uncultured_bacterium
8b08705c69917949a573a1ed470ab25c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Nakamurellaceae	 g__Nakamurella	 s__uncultured_Nakamurellaceae
720584fd9c4227a871153a9e00ad520e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter	 s__uncultured_bacterium
f08f4c3cd28be023303f419d8d6881da	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
cd9217a8b8f22c78a5dc1d3efd151339	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__Fimbriimonadaceae	 s__uncultured_bacterium
87234bf633fc0df2b465d47c7425859d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__uncultured	 s__uncultured_organism
407a27f27f75f811151b8959c0b619a8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Aureimonas	
4e5ecf898c89f4ed4693f76704b58d96	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Alicyclobacillales	 f__Alicyclobacillaceae	 g__Tumebacillus	 s__uncultured_bacterium
553a7ac5cf21e9db0e7ae19dce682977	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Thermoactinomycetales	 f__Thermoactinomycetaceae	 g__Thermoactinomyces	
5e8076633111b0ae07bfc7f19981ebc1	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Alicyclobacillales	 f__Alicyclobacillaceae	 g__Tumebacillus	
3461b2b885be7db91d60059d6f0c9ac7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Microlunatus	
ecd7f2ecfefe858270e06c38aa3ac20a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Devosiaceae	 g__Devosia	
5618ad55a5ea945c0cc442452cd628de	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	 s__uncultured_bacterium
f934dc76b401018e499699f482f12452	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Sphingobacterium	 s__Sphingobacterium_spiritivorum
9f169f29d4f73d4db78b1acf71d22fad	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured	
51829f9ce3b5f53f41465bb31b11a16c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Pseudarthrobacter	 s__Pseudarthrobacter_polychromogenes
ea74333dc96f816f69e8cf82dd92a50c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
ab22b79d028ada41c978e703adbf5dc1	d__Bacteria	 p__Chloroflexi	 c__AD3	 o__AD3	 f__AD3	 g__AD3	 s__uncultured_bacterium
47b6853225c96bc2773beda55f69b791	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Nocardiaceae	 g__Gordonia	 s__uncultured_Gordonia
b6266bf72c026e2de848c1a14c47b8aa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
4485e8e5789896e2934cdf16e39d84bb	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Kineococcus	 s__uncultured_bacterium
8da2bbd8b299950960e0838621f7e7f2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	
7615c20bde41a22ad1e997551ac238ab	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
c0ec75add583b4b7c1e86ada0be46766	d__Bacteria	 p__Proteobacteria					
95bc1bfd6c8cec2ba45c0a419f9a2152	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
20a224801e3f94877bfda8ad8f5a90c5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
af71661f4afd7ce39f1683389501f530	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Labraceae	 g__Labrys	
20700e13193840ab242a49ffe2cf38be	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	 s__uncultured_bacterium
38893bcade5ca18a7fe1fbbcb991e0c1	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Cryptosporangiaceae	 g__Cryptosporangium	 s__Cryptosporangium_sp.
8d974c3d726cdac8abf66cc2dcb52dc1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	
3d9f108259e31b8c418bf589617bc6d8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Qipengyuania	 s__uncultured_bacterium
2f0a555bef67ebc2318324535e975db4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
5253f7ba5760143006fb9d50b4c4afe2	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Intrasporangiaceae		
564154ad36594eaf742f3d51ddc0ca0f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Dyadobacter	
b2845816568f68fd4eeb7c25df7dccfa	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium
0d7668769cd125a7f37b3d5d43674ae5	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium
3b8d374bd33e007fa83e1662147fc42b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Roseomonas	 s__Roseomonas_lacus
80ee5fef72b0ad96ffb51e01399dd686	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	 s__uncultured_bacterium
5985e4015fa57e3a399472e75193d549	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	 s__uncultured_bacterium
dc0d96fa9dd7c266a9dbdfcb23c2cb64	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Hydra_vulgaris
2a82da6083d688ebc9760a05bdbba1c1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
a399219088964fe60e103556fcf6a155	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Rhodanobacteraceae	 g__Luteibacter	
c70582e8d4702ccc2f8625297fde4fdf	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	 s__Paenibacillus_taichungensis
9541a84d003df218684033b9413c288a	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales			
a86a0ab5455bd38975687656ca5b6d50	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
1e2c8019c1b7451d6b01493621b8be6f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Xiphinematobacteraceae	 g__Candidatus_Xiphinematobacter	 s__uncultured_bacterium
0839ad67b783abdc0cf2b36236d3ffda	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__WD2101_soil_group	 g__WD2101_soil_group	 s__uncultured_bacterium
2ad8e0bb39930bcc76f3b78abeb53e6f	d__Bacteria	 p__Elusimicrobiota	 c__Lineage_IIa	 o__Lineage_IIa	 f__Lineage_IIa	 g__Lineage_IIa	 s__uncultured_bacterium
3720a53239ba24f4460f89fbf6185dff	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
e4dd06c235649f1cfb2f792948e234fa	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured	 s__uncultured_bacterium
a8fa350e3715298451cc51860c1b159b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
b7bc0ffd1302479f1c05a8a2ae7be8de	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
2d16a544973110865290f3b387de01a8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
8d71024c10bf1bf135a7db55e8087881	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
e7a445d16eb536f01226cbb60611c327	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	 s__bacterium
0bee9d10fd9bc4d4152d9e134853ef8d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Candidatus_Arthromitus	
79c98f6c34d9d7f1d59d2565e4a2e6e6	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Clostridiaceae	 g__Candidatus_Arthromitus	
fd0540ed10bbc738cd901c93815dd610	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Craurococcus-Caldovatus	 s__uncultured_bacterium
3cf4d4ac0f763851012f67ed98d1c215	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Tistrellales	 f__Geminicoccaceae	 g__Candidatus_Alysiosphaera	
fa802901d208428316cd466bf3fcae44	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__uncultured	 s__uncultured_bacterium
154f4f875c39a73bcf202721854b388d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
c50fd9ed34699f278b6a06a1f49001c8	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__Gemmata	
b72e1a7aa86826fb34f263211aa8a228	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
9510e1a1ac80b5ca0b0f4ce18c453175	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
57f522fa5f5fc49ed0d140180398ae15	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
6e43930fce15a4cbdd65d0cd1bb8ad3a	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	
95f9e19f21f14781eb2d4bc890f9490b	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Acidipila	
6671ff7a4cde9028149366b94d6cc2b3	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
0910176d85da57da0fb31ebd3ea1861b	d__Bacteria	 p__Verrucomicrobiota	 c__Chlamydiae	 o__Chlamydiales	 f__Parachlamydiaceae		
1e301b310f46bee6946455b1f8389c80	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Isosphaerales	 f__Isosphaeraceae	 g__Tundrisphaera	 s__uncultured_bacterium
a30afa87f02c85d3f1d0de279f058e72	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_sp.
6c4c84ca401510e1c4da0fe8f465d614	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylocella	 s__uncultured_bacterium
e011b17d16dcf110e3e4d8a4c8f6ddcf	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
167f8edd7a5adf91684c027b9de08be6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__uncultured	
cac3726d7f26239007f96b055dc79896	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
6963446d38225b00c948e020df7754db	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	 s__uncultured_bacterium
b4c22f5919f483810dad5c431011f95a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter	 s__uncultured_bacterium
3b33607a63da68b06babf4dc197da850	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Ilumatobacteraceae	 g__uncultured	
737ecfb15aa777a4503076889ab5d46e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
ee93464ae0b494776be5a30868aec7ed	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
e799ce1d9dceb5d71ab900fd417e812d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
814794712a15c33ba7eb9b938c6c48b5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__uncultured	 s__uncultured_Alphaproteobacteria
9f0d8a1e7461ff9f81b4baef4d02c138	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Rhodanobacteraceae	 g__Luteibacter	
8824f492d6c776d48d32bd7794366ec0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
eb5fdffe10bbbd439ff80fee2bb368d6	d__Bacteria	 p__Fibrobacterota	 c__Fibrobacteria	 o__Fibrobacterales	 f__Fibrobacteraceae	 g__uncultured	 s__metagenome
900bc6584680a07a3a8534d3f521925f	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
31318094f332c226895d7dbb1beeab0a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
848356dd0f9b6bc1cb1d282de991c700	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Candidatus_Soleaferrea	
b1bb2f90babed84e62650252b41c7f88	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Microvirga	
c0c2a16014d2d5da71313e0c1f46ca77	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae		
e72573b09c442b32bc7be1a321f77238	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	 s__uncultured_Chloroflexus
dbbf9e967ec1953d31da75307918807a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
008c7dfc157eb978a60ae530e1cc0c37	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	
746a9b768fe286d8aec612fc61166649	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae		
d39d5979104b8ff3fe506486c80725bb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_yunnanensis
f388974d490993de16d94c43b78032f7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__Rickettsiella	
4230d1d35b720c09db54ee5c2f6053f0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_mesophilicum
beb4d1f81968ee4d2f8ff1b59b5e51e9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__Rickettsiella	
0d498aa22a5e0d6d17967be0a3ff29b8	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus	
91c84ac64034725eb461f1c68a7e3fb3	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	
fc59db80e1aaa6ad8a2c6f818df1e742	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	
f16eb808ff7e56d71bb84f262c39ed9a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
8071b8ff64ebd96555c6ddd5b8d422a1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured	 s__uncultured_bacterium
1155f3f27b1a1f0250c77d4e63ae6a32	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	 s__uncultured_soil
61fe2914a1222fe22806fef3c1097808	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	 s__uncultured_bacterium
e328768e7d9904b7bc74129e9fb3cf39	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Rhodanobacteraceae		
4df3ff3648b12b6f95daf1ecb0b332dc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae		
8e0373cbdbf8583b7747b13365e044c8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Mesorhizobium	 s__Mesorhizobium_shangrilense
df8d21b4036eb544dfc7666e2eb89d33	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
46bb3291044879c37763e707dee9ed9f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	
d06d078edae671900d712aa45b2074f2	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
4f2d9fafa413b561d651d3c11a4c08c3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__Paracoccus	
399bdcba41f5e05c2ef00632ee2c4479	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__uncultured	 s__uncultured_forest
46aba25cfdbe2d798f8f8bc0acc3611e	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256	 s__uncultured_bacterium
6794da74d3ffa3f058df88fdb66cb325	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	
0691932eb5765ffe1072dad4dcb23f19	d__Bacteria	 p__Abditibacteriota	 c__Abditibacteria	 o__Abditibacteriales	 f__Abditibacteriaceae	 g__Abditibacterium	 s__uncultured_bacterium
27aec6ba758f483cd6a1ae81d043e0e0	d__Bacteria	 p__Sumerlaeota	 c__Sumerlaeia	 o__Sumerlaeales	 f__Sumerlaeaceae	 g__Sumerlaea	 s__uncultured_organism
682216aa0de8d5a142b28c447204a0bd	d__Bacteria	 p__Methylomirabilota	 c__Methylomirabilia	 o__Methylomirabilales	 f__Methylomirabilaceae	 g__Sh765B-TzT-35	 s__uncultured_bacterium
374f0747d2fdf0ad6e89c4d6c12729cd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Nostocaceae	 g__Stigonema_SAG_48.90	 s__Stigonema_elegans
29f2820bc06a5034020d3a2d0089dcfc	d__Bacteria	 p__Bacteroidota	 c__Ignavibacteria	 o__Ignavibacteriales			
d0d02d53651fb3e35320b7c39e31e89d	d__Bacteria	 p__WPS-2	 c__WPS-2	 o__WPS-2	 f__WPS-2	 g__WPS-2	
1f3a7064938e0f77435289476935c206	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_jeotgali
f43190d51ca38fd05922ca50b45c762e	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae		
6f7029a6e5da4ea14ea649992aebb2ed	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__RBG-13-54-9	 f__RBG-13-54-9	 g__RBG-13-54-9	 s__uncultured_bacterium
423f04ff3569cc0ec71aac203b4e7483	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
109cc7dffdd8188d11e6279237a226dc	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae		
5b4891ee694d92a974fd6664d795013b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__CWT_CU03-E12	 g__CWT_CU03-E12	 s__uncultured_Bacteroidetes
8a573ee03bde3f628e4b8d64a58aea04	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__SC-I-84	 g__SC-I-84	
3c443bd73b80e311e72381fe9088a332	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Dermabacteraceae	 g__Brachybacterium	 s__Brachybacterium_paraconglomeratum
109df742af272bff4d29713f4fa379e3	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
e677d2872f7abe594d9cbf8021994b3a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__[Clostridium]_colinum
067555a81dd2f134b5b1508613540699	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
30262dd00303162224890eb6cf60c755	d__Bacteria						
af17032df297ca4e71260f15ea35097d	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Bergeyella	 s__Bergeyella_sp.
5e21d649552cfc3496eb00f4827c8893	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Haliangiales	 f__Haliangiaceae	 g__Haliangium	
1e9aa55f6e29700d05b2d116bb0f61a4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
b2eeea315810839d2597294ff6395d38	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__uncultured	 s__uncultured_bacterium
c60475137c296aaad8567fa6a076df1e	d__Bacteria	 p__Elusimicrobiota	 c__Lineage_IIa	 o__Lineage_IIa	 f__Lineage_IIa	 g__Lineage_IIa	
d60e6a4dcd1728163d0ae8afdaa0ee90	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae		
af9b427c544e30a0441961c64fe88657	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
629787ccd6a39e1f617034fd8f6cece1	d__Bacteria						
e530848bfe4b465f31862c05f825fe82	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
595fa41431cd2d27d82ca732828c1be3	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Frankiaceae	 g__Jatrophihabitans	
2fd43488937d1564cfa6b0a420e9f858	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Aquabacterium	 s__iron-reducing_bacterium
ab059e82a15416e0568540eb5417805b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
5bab1bfa92d6a9818905197a3c9017fd	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae	 g__Sporosarcina	
2206b93ee197e33b0ce9f1ea4d00633c	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__Ktedonobacteraceae	 g__Ktedonobacter	 s__Dictyobacter_aurantiacus
1ef7a92c23081fcf5f483cd7ea99e9ba	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micropepsales	 f__Micropepsaceae	 g__uncultured	
a2449fb2a75db6176100322798838a34	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__uncultured	 s__uncultured_bacterium
a70002bbd69d94bbd7815870201dd161	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__uncultured	
7c31d20ecfc79196ac661e366981c520	d__Bacteria	 p__Elusimicrobiota	 c__Lineage_IIa	 o__Lineage_IIa	 f__Lineage_IIa	 g__Lineage_IIa	
